_id;PropertyID;PropType;taxkey;Address;CondoProject;District;nbhd;Style;Extwall;Stories;Year_Built;Rooms;FinishedSqft;Units;Bdrms;Fbath;Hbath;Lotsize;Sale_date;Sale_price
154;102323;Residential;730344000;10431 W FAIRLANE AV;;9;240;Ranch;Aluminum/Vinyl;1;1974;7;1480;1;3;1;1;8982;2023-12-12;305000,00
155;102359;Residential;730380000;8303 N 106TH ST;;9;240;Ranch;Aluminum/Vinyl;1;1972;6;1120;1;4;1;1;8100;2023-02-22;231000,00
156;102362;Residential;730383000;8329 N 106TH ST;;9;240;Ranch;Aluminum/Vinyl;1;1972;5;1134;1;3;2;0;8100;2023-02-06;225000,00
157;102379;Residential;730400000;8336 N 106TH ST;;9;240;Ranch;Aluminum/Vinyl;1;1972;6;1120;1;4;1;1;7200;2023-05-03;235000,00
158;102414;Residential;730436000;10432 W VILLA AV;;9;240;Ranch;Aluminum/Vinyl;1;1973;6;1120;1;4;1;1;7200;2023-11-03;263000,00
159;102427;Residential;730449000;10315 W DARNEL AV;;9;240;Ranch;Asphalt/Other;1;1974;5;906;1;3;1;0;7320;2023-06-27;230000,00
160;102482;Residential;730504000;8343 N ANN ST;;9;240;Ranch;Aluminum/Vinyl;1;1976;5;906;1;3;1;0;7245;2023-09-08;230000,00
161;102495;Residential;730611000;8364 N 106TH ST;;9;240;Cape Cod;Aluminum/Vinyl;1;1976;5;1360;1;3;2;0;7200;2023-05-15;240000,00
162;102507;Residential;739986000;8100 N 107TH ST;;9;240;Colonial;Aluminum/Vinyl;2,0;2006;9;2516;1;4;2;1;38701;2023-08-29;430000,00
163;102525;Condominium;740112000;8323 N 107TH ST;HIGHLANDS ON PARK;9;5100;Condo Townhouse;;2,0;1974;6;1331;1;3;1;1;1;2023-10-23;120000,00
164;102531;Condominium;740118000;8301 N 107TH ST, Unit -F;HIGHLANDS ON PARK;9;5100;Condo Townhouse;;2,0;1974;4;1180;1;2;1;1;1;2023-02-24;69000,00
165;102547;Condominium;740134100;8305 N 107TH ST, Unit -J;HIGHLANDS ON PARK;9;5100;Condo Townhouse;;2,0;1974;4;1029;1;2;1;1;1;2023-04-21;93000,00
166;102559;Condominium;740146000;8309 N 107TH ST, Unit -D;HIGHLANDS ON PARK;9;5100;Low Rise 1-3 Stories;;1;1974;4;901;1;2;2;0;1;2023-09-09;78000,00
167;102618;Residential;740248000;8457 N 111TH ST;;9;240;Cape Cod;Aluminum/Vinyl;1,5;2001;6;2286;1;3;2;1;15399;2023-08-24;410000,00
168;102723;Residential;780012000;7684 N 107TH ST;;9;440;Milwaukee Bungalow;Aluminum/Vinyl;1,5;1928;7;2042;1;4;3;0;27272;2023-05-04;267000,00
169;102761;Condominium;780144000;7964 N 107TH ST, Unit 4;ARBOR RIDGE;9;5103;Low Rise 1-3 Stories;;1;1999;5;1114;1;2;2;0;1;2023-05-01;139900,00
170;102780;Condominium;780163000;7972 N 107TH ST, Unit 5;ARBOR RIDGE;9;5103;Low Rise 1-3 Stories;;1;1999;5;1089;1;2;2;0;1;2023-06-30;142000,00
171;102788;Condominium;780171000;7980 N 107TH ST, Unit 1;ARBOR RIDGE;9;5103;Low Rise 1-3 Stories;;1;1999;5;1125;1;2;2;0;1;2023-04-10;150000,00
172;102795;Condominium;780178000;7984 N 107TH ST, Unit 5;ARBOR RIDGE;9;5103;Low Rise 1-3 Stories;;1;1999;4;788;1;1;1;0;1;2023-07-27;101100,00
173;102832;Condominium;790044000;7988 N 94TH ST, Unit D;HAVEN;9;5105;Low Rise 1-3 Stories;;1;1981;4;829;1;2;1;0;1;2023-08-02;70000,00
174;102888;Residential;790218000;9727 W LOLITA AV;;9;240;Colonial;Aluminum/Vinyl;2,0;2008;9;2361;1;3;3;1;9350;2023-04-21;450000,00
175;102926;Manufacturing;800008000;8701 W BRADLEY RD;;9;6300;Warehouse Building - 1 Story;Concrete Block;;NULL;NULL;60500;1;NULL;0;0;0;2023-12-27;1900000,00
176;102957;Residential;810007000;7839 W BRADLEY RD;;9;240;Ranch;Wood;1;1957;5;936;1;3;2;0;20000;2023-08-31;266000,00
177;102995;Residential;810047000;7838 N 80TH ST;;9;240;Ranch;Aluminum/Vinyl;1;1958;5;1017;1;3;1;0;22500;2023-06-07;240000,00
178;103013;Residential;810136000;7755 N 80TH ST;;9;240;Townhouse;Aluminum/Vinyl;2,0;1981;10;2576;2;6;2;2;9225;2023-02-13;263300,00
179;103115;Condominium;830155100;6111 W CALUMET RD;CHATEAU;9;5120;Condo Townhouse;;2,0;1970;6;1260;1;3;2;1;1;2023-02-10;60000,00
180;103121;Condominium;830161100;6093 W CALUMET RD;CHATEAU;9;5120;Condo Townhouse;;2,0;1970;6;1273;1;3;2;1;1;2023-09-26;105000,00
181;103129;Condominium;830169100;6077 W CALUMET RD;CHATEAU;9;5120;Condo Townhouse;;2,0;1970;6;1311;1;3;2;1;1;2023-07-27;64900,00
182;103157;Condominium;830197000;6021 W CALUMET RD;CHATEAU;9;5120;Condo Townhouse;;2,0;1970;6;1311;1;3;2;1;1;2023-10-18;84000,00
183;103169;Condominium;830209000;7625 N 60TH ST;CHATEAU;9;5120;Condo Townhouse;;2,0;1970;6;1260;1;3;2;1;1;2023-02-16;52000,00
184;103183;Condominium;830226000;6120 W PORT AV;HEATHERS;9;5110;Condo Townhouse;;2,0;1970;5;1463;1;2;1;2;1;2023-08-11;53500,00
185;103186;Condominium;830229000;6114 W PORT AV;HEATHERS;9;5110;Condo Townhouse;;2,0;1970;4;1056;1;2;1;2;1;2023-10-27;75000,00
186;103190;Condominium;830233000;6106 W PORT AV;HEATHERS;9;5110;Condo Townhouse;;2,0;1970;4;1056;1;2;1;2;1;2023-08-31;58000,00
187;103191;Condominium;830234000;6104 W PORT AV;HEATHERS;9;5110;Condo Townhouse;;2,0;1970;4;1056;1;2;1;2;1;2023-07-28;85000,00
188;103192;Condominium;830235000;6102 W PORT AV;HEATHERS;9;5110;Condo Townhouse;;2,0;1970;5;1317;1;2;1;2;1;2023-03-31;90000,00
189;103193;Condominium;830236000;6080 W PORT AV;HEATHERS;9;5110;Condo Townhouse;;2,0;1970;4;1056;1;2;1;2;1;2023-11-20;75000,00
190;103214;Condominium;830257000;6038 W PORT AV;HEATHERS;9;5110;Condo Townhouse;;2,0;1970;4;1056;1;2;1;2;1;2023-05-18;89900,00
191;103222;Condominium;830265000;6022 W PORT AV;HEATHERS;9;5110;Condo Townhouse;;2,0;1970;4;1056;1;2;1;2;1;2023-04-21;70000,00
192;103249;Condominium;830295000;6280 W PORT AV;HEATHERS PARK;9;5111;Condo Townhouse;;2,0;1970;8;1056;1;4;1;2;1;2023-05-12;90000,00
193;103251;Condominium;830297000;6276 W PORT AV;HEATHERS PARK;9;5111;Condo Townhouse;;2,0;1970;8;1056;1;4;1;2;1;2023-05-10;90000,00
194;103334;Condominium;830382000;6141 W CALUMET RD;CHATEAU COURT;9;5121;Condo Townhouse;;2,0;1970;6;1311;1;3;2;1;1;2023-08-25;73000,00
195;103350;Condominium;830406110;6307 W PORT AV;COUNTRY VILLAS;9;5122;Condo Townhouse;;2,0;1970;6;1311;1;3;2;1;1;2023-05-16;67500,00
196;103355;Condominium;830411100;6297 W PORT AV;COUNTRY VILLAS;9;5122;Condo Townhouse;;2,0;1970;6;1311;1;3;2;1;1;2023-05-16;76500,00
197;103363;Condominium;830419100;6281 W PORT AV;COUNTRY VILLAS;9;5122;Condo Townhouse;;2,0;1970;6;1311;1;3;2;1;1;2023-04-28;83000,00
198;103364;Condominium;830420100;6279 W PORT AV;COUNTRY VILLAS;9;5122;Condo Townhouse;;2,0;1970;6;1311;1;3;2;1;1;2023-03-28;22000,00
199;103370;Condominium;830426100;6267 W PORT AV;COUNTRY VILLAS;9;5122;Condo Townhouse;;2,0;1970;12;1267;1;6;2;1;1;2023-12-06;77000,00
200;103374;Condominium;830430100;6259 W PORT AV;COUNTRY VILLAS;9;5122;Condo Townhouse;;2,0;1970;6;1311;1;3;2;1;1;2023-09-18;101075,00
201;103409;Condominium;830469000;7861 N 60TH ST, Unit B;JADE GARDENS;9;5125;Condo Townhouse;;2,0;1967;6;1335;1;3;2;1;1;2023-05-18;90000,00
202;103462;Condominium;830522000;7829 N 60TH ST, Unit A;JADE GARDENS;9;5125;Condo Townhouse;;2,0;1967;6;1306;1;3;2;1;1;2023-05-23;75000,00
203;103511;Condominium;830574100;6051 W PORT AV, Unit 104D;CHALET;9;5124;Low Rise 1-3 Stories;;1;1972;4;1003;1;2;2;0;1;2023-08-01;41000,00
204;103515;Condominium;830578000;6051 W PORT AV, Unit 204;CHALET;9;5124;Low Rise 1-3 Stories;;1;1972;4;1003;1;2;2;0;1;2023-06-20;56530,00
205;103516;Condominium;830579111;6041 W PORT AV, Unit A;CHALET;9;5124;Low Rise 1-3 Stories;;1;1972;5;1315;1;3;2;0;1;2023-10-24;104900,00
206;103556;Condominium;830619000;7721 N 60TH ST, Unit 203;CHALET;9;5124;Low Rise 1-3 Stories;;1;1972;4;1003;1;2;2;0;1;2023-07-26;62000,00
207;103575;Condominium;830638000;7641 N 60TH ST, Unit 102;CHALET;9;5124;Low Rise 1-3 Stories;;1;1972;4;1003;1;2;2;0;1;2023-04-17;41000,00
208;103581;Condominium;830644100;7641 N 60TH ST, Unit 204;CHALET;9;5124;Low Rise 1-3 Stories;;1;1972;4;1003;1;2;2;0;1;2023-03-14;58000,00
209;103581;Condominium;830644100;7641 N 60TH ST, Unit 204;CHALET;9;5124;Low Rise 1-3 Stories;;1;1972;4;1003;1;2;2;0;1;2023-05-08;58000,00
210;103583;Condominium;830646100;6010 W CALUMET RD, Unit B;CHALET;9;5124;Low Rise 1-3 Stories;;1;1972;4;1003;1;2;2;0;1;2023-11-24;53000,00
211;103585;Condominium;830648110;6010 W CALUMET RD, Unit D;CHALET;9;5124;Low Rise 1-3 Stories;;1;1972;4;1003;1;2;2;0;1;2023-04-04;57000,00
212;103590;Condominium;830653000;6010 W CALUMET RD, Unit J;CHALET;9;5124;Low Rise 1-3 Stories;;1;1972;4;1003;1;2;2;0;1;2023-07-08;53000,00
213;103604;Condominium;830667000;6050 W CALUMET RD, Unit E;CHALET;9;5124;Low Rise 1-3 Stories;;1;1972;4;1056;1;2;2;0;1;2023-10-16;55000,00
214;103624;Condominium;830687100;6120 W CALUMET RD, Unit A;CHALET;9;5124;Low Rise 1-3 Stories;;1;1972;4;1003;1;2;2;0;1;2023-09-19;51000,00
215;103657;Residential;840005000;5404 W LUEBBE LA;;9;360;Ranch;Wood;1;1957;5;1078;1;3;1;0;12960;2023-04-19;220000,00
216;103662;Residential;840010000;5520 W LUEBBE LA;;9;360;Split Level;Masonry/Frame;1;1959;7;1923;1;3;1;1;12600;2023-10-23;289000,00
217;103668;Residential;840016000;5706 W LUEBBE LA;;9;360;Ranch;Wood;1;1956;6;1232;1;3;1;0;12600;2023-01-06;212000,00
218;103679;Residential;840027000;7934 N EDGEWORTH DR;;9;360;Ranch;Aluminum/Vinyl;1;1958;5;1113;1;3;1;0;10004;2023-04-21;183000,00
219;103682;Residential;840030000;7910 N EDGEWORTH DR;;9;360;Ranch;Brick;1;1958;6;1112;1;3;1;1;10000;2023-02-02;245000,00
220;103727;Residential;840075000;7919 N 55TH ST;;9;360;Ranch;Wood;1;1958;5;1319;1;3;2;1;10000;2023-10-30;225000,00
221;103729;Residential;840077000;7935 N 55TH ST;;9;360;Ranch;Aluminum/Vinyl;1;1957;5;1085;1;3;1;1;10560;2023-06-27;195000,00
222;103787;Residential;840135000;7819 N LINK PL;;9;360;Ranch;Brick;1;1957;7;1725;1;3;2;0;14422;2023-06-21;220000,00
223;103789;Residential;840137000;7849 N LINK PL;;9;360;Ranch;Aluminum/Vinyl;1;1958;6;1259;1;3;1;1;10900;2023-06-13;166400,00
224;103789;Residential;840137000;7849 N LINK PL;;9;360;Ranch;Aluminum/Vinyl;1;1958;6;1259;1;3;1;1;10900;2023-10-26;295000,00
225;103834;Residential;840182000;7771 N FAIRWAY PL;;9;360;Ranch;Brick;1;1957;5;1271;1;3;1;1;10000;2023-04-10;225000,00
226;103845;Residential;840193000;7609 N 51ST BL;;9;360;Colonial;Aluminum/Vinyl;2,0;1957;6;1721;1;3;1;1;17823;2023-05-31;178000,00
227;103869;Residential;840217000;7614 N EDGEWORTH DR;;9;360;Ranch;Aluminum/Vinyl;1;1957;5;1160;1;3;2;0;10400;2023-04-21;295000,00
228;103877;Residential;840225000;7657 N EDGEWORTH DR;;9;360;Ranch;Wood;1;1958;6;1089;1;3;1;1;10353;2023-01-30;205000,00
229;103923;Residential;840271000;5322 W CALUMET RD;;9;360;Ranch;Brick;1;1957;5;1114;1;3;1;1;12750;2023-07-07;184500,00
230;103926;Residential;840274000;7661 N DELTA PL;;9;360;Ranch;Wood;1;1957;7;1450;1;4;1;1;11225;2023-02-24;266000,00
231;103928;Residential;840276000;7703 N DELTA PL;;9;360;Ranch;Aluminum/Vinyl;1;1957;6;1332;1;3;1;1;10125;2023-02-17;190000,00
232;103932;Residential;840280000;7686 N HIGHVIEW DR;;9;360;Ranch;Brick;1;1957;5;1217;1;3;2;0;11456;2023-06-30;282500,00
233;103940;Residential;840288000;7741 N DELTA PL;;9;360;Ranch;Wood;1;1957;7;1525;1;4;2;0;10000;2023-01-13;250000,00
234;103947;Residential;840295000;5719 W FOUNTAIN AV;;9;360;Ranch;Brick;1;1957;6;1227;1;3;1;0;13200;2023-05-31;277000,00
235;103957;Residential;840305000;5806 W CALUMET RD;;9;360;Ranch;Aluminum/Vinyl;1;1957;4;1077;1;2;2;0;12375;2023-10-05;268900,00
236;103962;Residential;840310000;7649 N HIGHVIEW DR;;9;360;Cape Cod;Aluminum/Vinyl;1;1956;8;1704;1;4;2;1;12800;2023-11-22;297000,00
237;103982;Residential;840330000;5733 W PORT AV;;9;360;Ranch;Brick;1;1957;6;1294;1;3;1;1;12160;2023-06-13;195000,00
238;103986;Residential;840334000;5823 W PORT AV;;9;360;Ranch;Aluminum/Vinyl;1;1959;6;1300;1;3;2;0;10125;2023-06-14;236000,00
239;103991;Residential;840339000;5804 W FOUNTAIN AV;;9;360;Ranch;Brick;1;1957;6;1377;1;3;2;0;10125;2023-12-29;205000,00
240;104029;Residential;840379000;5713 W CALUMET RD;;9;360;Ranch;Aluminum/Vinyl;1;1957;5;963;1;3;2;0;14600;2023-10-17;193000,00
241;104077;Residential;1020025000;3936 W PORTAGE ST;;1;380;Cape Cod;Wood;1;1954;5;1179;1;3;1;0;8700;2023-07-07;170000,00
242;104088;Residential;1020040000;3909 W PORTAGE ST;;1;380;Ranch;Aluminum/Vinyl;1;1955;6;1443;1;3;2;0;11808;2023-09-15;250000,00
243;104106;Residential;1020106000;7449-7451 N TEUTONIA AV;;1;380;Duplex N/S;Aluminum/Vinyl;2,0;1955;10;2090;2;6;2;0;8370;2023-12-12;225000,00
244;104159;Residential;1020216000;7471 N 42ND ST;;1;380;Ranch;Brick;1;1960;5;1211;1;3;2;1;12348;2023-03-06;240000,00
245;104219;Residential;1020558000;3901 W TUPELO ST;;1;380;Ranch;Aluminum/Vinyl;1;1981;5;1007;1;3;1;0;8100;2023-11-08;166500,00
246;104224;Residential;1020563000;7374 N 39TH ST;;1;380;Ranch;Aluminum/Vinyl;1;1980;5;1279;1;3;1;1;9370;2023-07-24;242000,00
247;104244;Residential;1020592000;4021 W TUPELO ST;;1;380;Split Level;Aluminum/Vinyl;1;1989;6;1548;1;3;1;1;7867;2023-01-24;233000,00
248;104327;Residential;1029963100;3903 W CALUMET RD;;1;380;Cape Cod;Aluminum/Vinyl;1,5;1947;6;1149;1;3;2;0;8500;2023-04-24;140000,00
249;104329;Residential;1029965100;3825 W CALUMET RD;;1;380;Ranch;Aluminum/Vinyl;1;1952;4;871;1;2;1;0;8500;2023-08-10;160000,00
250;104372;Residential;1040019000;7500 N 52ND ST;;9;360;Ranch;Aluminum/Vinyl;1;1957;5;1041;1;3;1;1;10800;2023-09-26;180000,00
251;104388;Residential;1040036000;7433 N 52ND ST;;9;360;Ranch;Aluminum/Vinyl;1;1958;5;1145;1;3;1;1;8750;2023-07-13;240000,00
252;104399;Residential;1040048000;7446 N 53RD ST;;9;360;Ranch;Masonry/Frame;1;1962;6;1270;1;3;1;1;10248;2023-12-21;165000,00
253;104428;Residential;1040077000;5418 W PORTAGE AV;;9;360;Ranch;Aluminum/Vinyl;1;1958;6;1399;1;3;1;1;10004;2023-10-13;225000,00
254;104440;Residential;1040089000;5421 W PORTAGE AV;;9;360;Ranch;Brick;1;1958;5;1070;1;3;2;0;7560;2023-09-20;216100,00
255;104444;Residential;1040093000;5412 W GREENWOOD TRCE;;9;360;Ranch;Aluminum/Vinyl;1;1958;5;1153;1;3;1;1;7560;2023-07-28;285000,00
256;104457;Residential;1040106000;5431 W GREENWOOD TRCE;;9;360;Ranch;Aluminum/Vinyl;1;1958;5;1145;1;3;1;1;7383;2023-09-29;210000,00
257;104462;Residential;1040111000;7445 N 53RD ST;;9;360;Ranch;Aluminum/Vinyl;1;1958;6;1172;1;3;1;1;7560;2023-06-16;245000,00
258;104466;Residential;1040115000;5311 W HEMLOCK RD;;9;360;Ranch;Aluminum/Vinyl;1;1960;5;1212;1;3;2;0;9920;2023-05-08;240000,00
259;104472;Residential;1040121000;5413 W HEMLOCK RD;;9;360;Colonial;Aluminum/Vinyl;2,0;1958;8;1776;1;6;2;1;7560;2023-02-28;315000,00
260;104569;Residential;1070003000;7550 N 79TH ST;;9;440;Ranch;Aluminum/Vinyl;1;1958;5;1250;1;3;1;1;22876;2023-04-28;340000,00
261;104578;Residential;1070012100;7489 N 79TH ST;;9;440;Cape Cod;Aluminum/Vinyl;1;1956;7;1872;1;3;1;1;41382;2023-08-23;315000,00
262;104632;Residential;1080106000;7491 N 90TH ST;;9;440;Ranch;Brick;1;1966;5;1266;1;3;1;1;9375;2023-04-03;252000,00
263;104632;Residential;1080106000;7491 N 90TH ST;;9;440;Ranch;Brick;1;1966;5;1266;1;3;1;1;9375;2023-09-29;245000,00
264;104655;Residential;1080129000;7441 N 89TH ST;;9;440;Colonial;Aluminum/Vinyl;2,0;1967;8;1743;1;4;1;1;9720;2023-05-18;266000,00
265;104671;Residential;1080145000;9009 W DOGWOOD ST;;9;440;Ranch;Wood;1;1971;6;1388;1;3;2;1;10320;2023-11-20;255000,00
266;104674;Residential;1080148000;8939 W DOGWOOD ST;;9;440;Ranch;Aluminum/Vinyl;1;1969;7;1758;1;3;2;1;10125;2023-05-10;284000,00
267;104709;Residential;1080232000;8725 W GREENWOOD TRCE;;9;440;Colonial;Asphalt/Other;2,0;1969;7;1852;1;4;1;1;10425;2023-09-22;270000,00
268;104734;Residential;1080257000;8724 W GREENWOOD TRCE;;9;440;Ranch;Aluminum/Vinyl;1;1969;6;1493;1;3;1;1;9000;2023-07-17;280000,00
269;104816;Residential;1080439000;7467 N 86TH ST;;9;440;Ranch;Aluminum/Vinyl;1;1988;5;1390;1;3;1;1;13545;2023-10-13;275000,00
270;104840;Residential;1090001000;9830 W GOOD HOPE RD;;9;440;Bi-Level;Wood;1;1976;8;1816;1;5;2;0;12000;2023-10-31;237000,00
271;104937;Residential;1090158000;9335 W MT ZION DR;;9;440;Cape Cod;Aluminum/Vinyl;1;2012;9;3027;1;3;3;0;20135;2023-02-28;475000,00
272;104974;Residential;1100053000;7435 N 99TH ST;;9;440;Colonial;Aluminum/Vinyl;2,0;1979;8;2356;1;4;2;1;15756;2023-05-19;377400,00
273;104984;Residential;1100083000;7451 N 99TH ST;;9;440;Colonial;Aluminum/Vinyl;2,0;1978;8;2573;1;4;2;1;17339;2023-07-10;364900,00
274;105007;Residential;1100162000;9930 W GREENWOOD TRCE;;9;440;Colonial;Aluminum/Vinyl;2,0;1979;8;2069;1;4;2;0;30928;2023-05-31;375000,00
275;105013;Residential;1100201000;10031 W JUNIPER ST;;9;440;Ranch;Aluminum/Vinyl;1;1984;6;2099;1;3;3;0;42253;2023-08-21;410000,00
276;105014;Residential;1100202000;10030 W GOOD HOPE RD;;9;440;Ranch;Brick;1;1950;6;1800;1;3;2;0;48787;2023-08-29;345000,00
277;105126;Residential;1119992100;7425 N 107TH ST;;9;440;Ranch;Stone;1;1949;6;1884;1;3;2;0;227819;2023-01-23;349000,00
278;105143;Residential;1120011000;7360 N CASSIE AV;;9;820;Ranch;Aluminum/Vinyl;1;2016;0;1818;1;3;2;0;11881;2023-08-10;410000,00
279;105145;Residential;1120013000;7372 N CASSIE AV;;9;820;Colonial;Aluminum/Vinyl;2,0;2017;0;2479;1;4;2;1;8757;2023-01-13;460000,00
280;105172;Residential;1120040000;7343 N CASSIE AV;;9;820;Colonial;Aluminum/Vinyl;2,0;2017;8;2187;1;4;2;1;9991;2023-08-08;430000,00
281;105175;Residential;1120043000;7317 N CASSIE AV;;9;820;Colonial;Aluminum/Vinyl;2,0;2017;0;2282;1;4;2;1;9003;2023-06-16;433000,00
282;105179;Residential;1120047000;7243 N CASSIE AV;;9;820;Colonial;Aluminum/Vinyl;2,0;2016;0;3884;1;4;3;1;10000;2023-05-10;455000,00
283;105181;Residential;1120049000;7227 N CASSIE AV;;9;820;Colonial;Aluminum/Vinyl;2,0;2014;0;2830;1;4;3;1;10001;2023-02-04;419000,00
284;105209;Residential;1139977000;6825 N 115TH ST;;5;820;Ranch;Brick;1;1969;6;1585;1;3;1;1;119790;2023-11-21;233000,00
285;105244;Residential;1149972110;11308 W GREEN TREE RD;;5;800;Ranch;Masonry/Frame;1;1959;5;1378;1;2;1;1;19555;2023-01-25;247000,00
286;105264;Residential;1150010000;6969 N 100TH ST;;5;440;Ranch;Wood;1;1956;6;1946;1;3;1;1;32234;2023-12-07;285900,00
287;105295;Lg Apartment;1150049110;10450-10460 W FOND DU LAC AV;;5;6610;AP2 (Conventional Apt with 7-11 Units);Brick;2,0;1975;NULL;9444;9;NULL;0;0;21840;2023-01-20;670000,00
288;105297;Lg Apartment;1150052111;10500 W FOND DU LAC AV;;5;6870;AP3 (Conventional Apt with 12-20 Units);Brick;2,0;1976;NULL;14496;12;NULL;0;0;34166;2023-03-10;950000,00
289;105304;Residential;1150059100;10101 W BEECHWOOD AV;;5;440;Ranch;Aluminum/Vinyl;1;1950;6;1412;1;3;1;0;29185;2023-12-29;205000,00
290;105395;Residential;1160006000;9828 W GREEN TREE RD;;5;440;Colonial;Aluminum/Vinyl;2,0;1971;8;2452;1;4;2;1;12240;2023-10-06;350000,00
291;105463;Residential;1160074000;9830 W BEECHWOOD AV;;5;440;Split Level;Wood;1;1970;7;2004;1;3;2;1;15300;2023-03-20;220000,00
292;105546;Residential;1160159000;7050 N 97TH ST;;5;440;Ranch;Wood;1;1964;7;1491;1;3;1;1;12000;2023-10-26;263000,00
293;105675;Residential;1170057110;8852 W DENVER AV;;9;480;Ranch;Brick;1;1966;5;1149;1;3;1;1;10176;2023-08-02;230000,00
294;105687;Residential;1170069000;8741 W DALLAS ST;;9;480;Colonial;Aluminum/Vinyl;2,0;1966;7;1594;1;4;1;1;11250;2023-05-24;295000,00
295;105707;Residential;1170093000;8830 W CHEYENNE ST;;9;480;Ranch;Brick;1;1965;5;1260;1;3;1;2;11250;2023-08-04;196000,00
296;105742;Residential;1170128000;8730 W DALLAS ST;;9;480;Ranch;Aluminum/Vinyl;1;1966;5;1227;1;3;1;1;9000;2023-05-03;200000,00
297;105768;Residential;1170164000;8428 W DENVER AV;;9;480;Ranch;Aluminum/Vinyl;1;1968;6;1486;1;3;1;1;9000;2023-04-17;268500,00
298;105785;Residential;1170182000;7007 N 84TH ST;;9;480;Ranch;Aluminum/Vinyl;1;1968;5;1227;1;3;1;1;9675;2023-06-30;215000,00
299;105840;Residential;1170237000;6909 N 86TH ST;;9;480;Ranch;Brick;1;1967;6;1361;1;3;1;1;9204;2023-10-17;260000,00
300;105850;Residential;1170247000;8820 W SPOKANE ST;;9;480;Colonial;Asphalt/Other;2,0;1966;7;1594;1;4;1;1;9000;2023-05-02;240000,00
301;105865;Residential;1170275000;8733 W HELENA ST;;9;480;Ranch;Aluminum/Vinyl;1;1971;6;1220;1;4;1;1;9000;2023-03-22;236000,00
302;105867;Residential;1170277000;8713 W HELENA ST;;9;480;Ranch;Aluminum/Vinyl;1;1968;10;1254;1;6;1;1;9000;2023-06-21;234000,00
303;105892;Residential;1170328000;8712 W HELENA ST;;9;480;Ranch;Aluminum/Vinyl;1;1969;6;1495;1;3;2;0;9020;2023-04-28;258000,00
304;105913;Residential;1170367000;6936 N 89TH ST;;9;480;Ranch;Aluminum/Vinyl;1;1970;6;1622;1;3;2;1;8639;2023-06-08;292000,00
305;105936;Residential;1170426000;6965 N 89TH ST;;9;480;Ranch;Asphalt/Other;1;1969;6;1622;1;3;1;1;9408;2023-10-03;248500,00
306;105946;Residential;1170474000;9030 W HELENA CT;;9;480;Ranch;Aluminum/Vinyl;1;1979;6;1320;1;3;1;1;10275;2023-03-03;160000,00
307;105946;Residential;1170474000;9030 W HELENA CT;;9;480;Ranch;Aluminum/Vinyl;1;1979;6;1320;1;3;1;1;10275;2023-07-28;287500,00
308;106025;Residential;1180009000;8324 W DENVER AV;;9;480;Ranch;Aluminum/Vinyl;1;1971;7;1602;1;3;1;1;9000;2023-07-12;250000,00
309;106057;Residential;1180041000;8134 W BEECHWOOD AV;;9;480;Ranch;Aluminum/Vinyl;1;1971;6;1087;1;4;1;1;7200;2023-08-10;192900,00
310;106094;Residential;1180078000;7834 W BEECHWOOD AV;;9;480;Ranch;Aluminum/Vinyl;1;1971;5;1086;1;3;1;1;7620;2023-10-18;235000,00
311;106098;Residential;1180082000;7916 W BEECHWOOD AV;;9;480;Ranch;Aluminum/Vinyl;1;1971;5;1087;1;3;1;1;7620;2023-05-12;180000,00
312;106111;Residential;1180095000;7837 W BEECHWOOD AV;;9;480;Ranch;Aluminum/Vinyl;1;1971;6;1087;1;4;2;1;7800;2023-01-13;234900,00
313;106116;Residential;1180100000;7737 W BEECHWOOD AV;;9;480;Ranch;Aluminum/Vinyl;1;1968;7;1418;1;3;1;1;7800;2023-10-26;230000,00
314;106146;Residential;1180130000;8002 W GREEN TREE RD;;9;480;Ranch;Aluminum/Vinyl;1;1973;6;1263;1;4;1;1;7800;2023-11-02;187000,00
315;106149;Residential;1180133000;8028 W GREEN TREE RD;;9;480;Ranch;Aluminum/Vinyl;1;1970;6;1095;1;4;2;1;7800;2023-11-08;210000,00
316;106152;Residential;1180136000;8110 W GREEN TREE RD;;9;480;Colonial;Aluminum/Vinyl;2,0;1971;6;1240;1;4;1;1;7831;2023-03-03;260000,00
317;106170;Residential;1180164000;6959 N 80TH CT;;9;480;Colonial;Aluminum/Vinyl;2,0;1974;6;1718;1;3;2;0;10080;2023-10-27;325000,00
318;106208;Residential;1180202000;7926 W DENVER AV;;9;480;Ranch;Aluminum/Vinyl;1;1974;5;1227;1;3;2;1;7200;2023-07-12;330000,00
319;106212;Residential;1180206000;7846 W DENVER AV;;9;480;Ranch;Aluminum/Vinyl;1;1974;6;1564;1;3;1;1;7200;2023-09-20;225000,00
320;106308;Residential;1200031000;6301 W SPOKANE ST;;9;520;Ranch;Asphalt/Other;1;1964;5;1006;1;3;1;1;7398;2023-04-12;200000,00
321;106363;Residential;1200086000;6444 W HUSTIS ST;;9;520;Colonial;Brick;2,0;1965;7;1606;1;4;1;1;7208;2023-06-28;210000,00
322;106422;Residential;1200217000;6133 W BOEHLKE AV;;9;520;Ranch;Aluminum/Vinyl;1;1964;5;1006;1;3;1;1;8480;2023-06-22;176000,00
323;106424;Residential;1200219000;6211 W BOEHLKE AV;;9;520;Ranch;Aluminum/Vinyl;1;1965;6;1350;1;3;2;1;8480;2023-02-23;220700,00
